genres,popularity,title,vote_average
Documentary,0.110946,It's hard being loved by jerks,7.3
Documentary,0.0449,Writer of o,8.0
"Comedy, Drama",0.68458,"Me, natalie",7.0
Comedy,2.266545,News from planet mars,5.1
"Romance, Drama, Mystery",0.357995,Remember you,8.5
"Drama, Romance",2.004556,Sanam teri kasam,7.6
"Drama, Thriller",1.016876,A monster with a thousand heads,5.9
"Drama, Horror, Mystery",0.510423,Phantom of the theatre,6.4
"Romance, Comedy",0.828908,Like for likes,7.3
"Drama, Music, Romance",6.625607,High strung,7.1
"Comedy, Drama",0.319549,Arisan!,7.5
"Thriller, Romance",2.033396,Time renegades,7.4
"Action, Drama",2.140112,Phantom detective,7.1
Drama,1.085018,Gie,5.9
,0.18744,Arisan! 2,8.0
"Action, Romance, Thriller",1.845785,Baaghi,6.4
"Action, Comedy",0.968473,Compadres,5.2
"Drama, Action, Adventure",1.240222,Detective chinatown,7.2
"Comedy, Action",1.839955,Dishoom,5.5
"Romance, Thriller",0.40596,Gentleman,8.5
Drama,5.957998,God's not dead 2,5.6
Documentary,0.179841,Hockney,7.0
"Comedy, Romance",2.5038,Housefull 3,5.2
"Action, Crime, Drama",2.017961,Kabali,5.9
"Comedy, Romance",0.947524,Ki and ka,6.7
"Action, Fantasy",3.109967,League of gods,5.0
"Adventure, Drama, History, Romance",1.423358,Mohenjo daro,6.7
Drama,0.324623,Catatan (harian) si boy,6.0
"History, Drama, War, Action",17.767346,Operation chromite,5.5
Documentary,1.167896,Our last tango,7.0
"Drama, History",1.264456,Spirits' homecoming,8.5
Documentary,0.512355,The first monday in may,7.6
,0.366565,The comedian,3.7
,0.166874,You lucky dog,4.8
,0.001727,The tichborne claimant,0.0
"Action, Science Fiction, Thriller",1.53921,Hologram man,4.0
"Drama, Music",0.208344,Lady day at emerson's bar & grill,6.7
Animation,1.628504,The old mill,7.7
"Animation, Mystery, Horror, Science Fiction",0.933088,Empire of corpses,5.7
,0.272696,Children of the age,5.0
,0.84046,Death of a shadow,7.5
Comedy,0.262111,In search of the ultra-sex,8.0
Drama,3.55933,A quiet passion,7.5
"Drama, War",1.763859,Chosen,3.4
"Drama, Thriller",12.664893,The whole truth,6.3
Drama,7.772375,The model,5.9
"Romance, Comedy",2.060918,Sundown,5.9
Drama,7.78179,American honey,6.5
,0.035294,The houses are full of smoke,7.0
"Comedy, Foreign",1.638668,Matru ki bijlee ka mandola,5.6
"Documentary, Music",0.167118,Black wax,0.0
"Drama, Documentary",0.049983,My class,9.0
Comedy,0.470688,Deon cole: cole-blooded seminar,8.3
Comedy,0.14776,Artie lange: the stench of failure,6.5
"Drama, Comedy",0.782061,Il pretore,6.0
Comedy,0.476319,Tom papa: freaked out,0.0
"Crime, Thriller, Horror",0.059958,Abandoned dead,2.0
Drama,0.842613,The 13 roses,6.5
Documentary,0.000535,"Falkenau, the impossible",0.0
Action,1.853975,The legend of speed,3.3
Drama,0.231781,Out of love,4.8
,0.003242,Sunstruck,0.0
Documentary,0.089967,Hieronymus bosch: touched by the devil,8.0
"Horror, Comedy, Thriller, Mystery",5.379013,Cutting class,5.4
Drama,0.541323,Toomelah,6.4
"Action, Thriller",0.231932,1st to die,3.0
"Crime, Drama",0.311636,Trapped in a purple haze,0.0
"Drama, Comedy",0.268363,The ranch,1.3
Comedy,0.175561,Say goodnight,5.0
Horror,0.801891,Yeti: curse of the snow demon,2.9
Comedy,0.322377,Recipe for a perfect christmas,5.8
"Drama, Romance",1.288235,Scarlett,7.1
,0.876897,Cambio de ruta,7.4
,0.000603,Idlers of the fertile valley,8.0
Drama,0.418789,The king,6.6
"Comedy, Drama",1.005852,How to get rid of the others,6.2
"Drama, Adventure",0.085196,Blood on the land,8.0
"Fantasy, Drama, Science Fiction, Romance",0.143834,No budget story,6.3
"Comedy, Fantasy, Science Fiction",1.179922,When women had tails,5.5
"Comedy, Drama",0.328181,People in the sun,7.5
Drama,1.393391,Local color,6.1
"Crime, Drama, Thriller",8.835928,Imperium,6.3
"Drama, Romance",1.300806,Blush,6.2
Drama,0.17471,The wounded angel,7.3
Drama,0.332145,Road to istanbul,6.8
,0.034825,The greggs,0.0
"History, Drama, TV Movie",1.513402,Boycott,5.8
"Comedy, Music",4.341522,David brent: life on the road,6.0
Thriller,1.84199,Race 2,5.2
"Science Fiction, Comedy, Horror",0.885077,The invisible maniac,4.0
"Action, Science Fiction",0.163373,Steel frontier,6.3
,0.518179,Saved by the bell: wedding in las vegas,4.3
"Horror, Comedy",1.790149,Blood lake,4.0
Comedy,0.288397,Marcello marcello,5.5
"Drama, Romance",0.347623,Marock,6.1
"Drama, Foreign, Thriller",0.110661,Casanegra,5.5
Drama,0.765503,Horses of god,7.5
,0.0,Scenes from the class struggle in portugal,0.0
Comedy,0.841152,Louis c.k.: one night stand,7.3
Documentary,0.051763,Vintage tomorrows,0.0
"Comedy, History",0.503671,The emperor and the golem,7.2
"Drama, Comedy",4.308868,The country doctor,6.0
Drama,1.022702,Tomcat,0.0
"Music, Documentary",0.682102,Lost songs: the basement tapes continued,7.8
"Comedy, Music",0.07681,Big beat,3.5
Thriller,2.066571,Fatal intuition,5.8
"Drama, Thriller",1.1939,26 years,6.7
"Horror, Thriller",6.409124,I am not a serial killer,6.2
"Action, Documentary",0.012937,"Cheating death, stealing life: the eddie guerrero story",0.0
Comedy,0.383382,Frankie boyle - live - the last days of sodom,7.8
Comedy,0.024104,Eddie pepitone: in ruins,0.0
Comedy,0.79326,Fascisti su marte,6.5
Documentary,0.002357,Un attore contro - gian maria volonté,0.0
Comedy,0.506726,"Dave attell: hey, your mouth's not pregnant!",7.0
Comedy,0.102172,The best of insomniac with dave attell volume 1,9.0
Comedy,0.684656,Chris d'elia: incorrigible,4.9
,1.050868,2061 - un anno eccezionale,3.3
,0.413144,Metronotte,0.0
Comedy,0.234146,Figli di annibale,4.0
Comedy,0.515906,The barber of rio,6.6
,0.067378,On the dark continent,7.0
"Drama, Comedy",0.643316,Puerto escondido,6.5
Comedy,0.177013,On tour,7.3
Comedy,0.088992,I carabbinieri,6.0
Comedy,0.108207,Il ras del quartiere,4.3
Comedy,0.002538,Eccezzziunale... veramente,5.9
Comedy,0.599294,In the pope's eye,6.0
"Comedy, Documentary",0.038488,High school record,2.0
Documentary,1.39872,Vhs massacre: cult films and the decline of physical media,5.4
"Comedy, Drama",0.762399,These daughters of mine,6.2
Drama,0.331461,Åke and his world,0.5
"Comedy, Drama",0.615923,P & b,6.0
"Drama, Comedy",0.648098,The office party,5.0
"Romance, Drama",0.164654,The women on the roof,5.0
Drama,0.529432,S/y glädjen,5.0
,0.607737,Hip hip hurra!,5.0
Drama,0.422714,The serpent's way,6.0
"Drama, Thriller",0.407625,The dogs of riga,4.5
"Thriller, Drama",0.682046,Sista dansen,5.3
"Mystery, Crime",0.510797,Murder at the savoy,5.8
Drama,0.666862,The ox,6.5
"Action, Crime",1.048992,Kiss kiss (bang bang),5.4
"Animation, Adventure",0.212277,Moomins and the comet chase,4.0
"Drama, War",0.509502,As if i am not there,6.9
Thriller,0.456717,Puppet on a chain,6.7
"Documentary, Animation",0.081242,Last hijack,5.0
,0.005882,3 hati dua dunia satu cinta,0.0
"Action, Animation, Mystery",2.312852,Kizumonogatari part 1: tekketsu,7.6
"Action, Animation, Fantasy",0.775251,Broken blade: book one - the time of awakening,6.3
"Action, Animation, Fantasy",0.126082,Broken blade: book three - the mark of the assassin's dagger,5.2
"Action, Animation, Fantasy",0.508495,Broken blade: book two - the split path,6.1
"Action, Animation, Fantasy",0.490792,Broken blade: book four - the earth of calamity,5.2
"Action, Animation, Fantasy",0.115414,Broken blade: book five - the horizon between life and death,5.2
"Science Fiction, Animation, Drama",3.384668,Steins;gate: the movie − load region of déjà vu,7.2
"Comedy, Drama",1.136488,Cuisine et dépendances,6.3
Comedy,3.074809,Agathe cléry,4.8
"Action, Animation, Thriller",1.376617,Ajin: demi-human - compel,7.5
"Science Fiction, Animation, Action",4.299518,Psycho-pass: the movie,7.2
"Romance, Comedy, Drama",0.049134,Last minute,0.0
"Thriller, Science Fiction",0.772555,The black hole,3.2
Documentary,0.111493,Wonder women!: the untold story of american superheroines,6.0
"Comedy, Drama, Fantasy",0.594488,I'm staying,5.8
Drama,1.046576,Second coming,5.9
Drama,2.013046,Shell,6.4
Drama,6.482559,Hands of stone,6.0
Action,0.897531,Gun hill,6.4
"Comedy, Family",0.109432,Uncle p,7.7
,0.011789,Bending the rules,0.0
"Adventure, Documentary",0.049518,A lovasíjász,0.0
Drama,2.915106,The fits,6.7
"Drama, Romance",2.869366,Morris from america,6.0
,0.263589,Figli – hijos,8.3
Drama,1.13233,The lost honour of christopher jefferies,7.2
"Thriller, Horror",0.774252,Nocturna,4.6
Drama,0.374783,Arianna,6.0
Drama,0.19332,What's between us,5.0
Drama,1.563618,Sky,6.4
Documentary,0.008273,Fools on the hill,0.0
"War, Drama",0.207603,The triple echo,6.3
,1.860646,War book,5.6
,0.036471,A life for a life,5.0
"Drama, Comedy",0.11171,Pikadero,0.0
,0.041647,Hattrick,5.0
Action,1.888444,The last heist,4.9
"Drama, Foreign, Family, Romance",2.242185,Cool kids don't cry,7.9
Drama,0.555076,Burning bodhi,5.7
"Action, Adventure, Drama, Horror, Science Fiction",9.285519,Shin godzilla,6.6
Drama,0.16121,"Be silent, sorrow, be silent",5.7
Drama,0.668157,The green elephant,6.0
"Action, War",3.88813,Sniper: special ops,5.0
"Action, Thriller",5.070828,Hard target 2,5.6
"Animation, Family, Comedy",1.648768,Rabbit seasoning,7.1
Action,6.942043,Cartels,5.0
"Drama, Family, Music, Romance",3.103057,Honey 3: dare to dance,5.1
"Animation, Family",2.168142,Winnie-the-pooh,6.5
Mystery,1.084644,The golden fortress,7.9
"Action, Horror, Thriller",0.657878,Secret of the incas,5.1
"Comedy, Drama",4.989233,The intervention,6.1
Drama,8.316558,The sea of trees,6.3
"Action, Drama",0.160818,Highway patrolman,8.0
,0.002383,Showman,0.0
"Action, Animation",0.745348,Street fighter iv: the ties that bind,5.8
Drama,0.093167,Función de noche,5.0
"Drama, War",0.679038,La pelle,5.3
"Animation, Family",2.082421,Winnie-the-pooh goes visiting,6.9
"Action, Crime, Drama",0.00022,The peace killers,5.6
"Music, Drama",5.2402,Xoxo,6.0
Drama,0.433842,Honeymoon,5.0
Horror,1.78089,Lake bodom,5.6
Documentary,0.106243,"Poverty, inc.",6.5
Documentary,1.47094,Terra,9.1
"Drama, Foreign, Romance",1.138867,Love hurts,6.5
"TV Movie, Horror",0.759953,Something evil,5.0
"Romance, Animation, Drama",34.461252,Your name.,8.5
Animation,0.272941,Birdboy: the forgotten children,7.7
"Music, Comedy, Romance",0.867506,Refrigerantes e canções de amor,0.0
"Adventure, Comedy, Family, Fantasy, TV Movie",7.671413,My babysitter's a vampire,5.6
"Comedy, Action, Drama",3.180768,The rooftop,6.1
Documentary,0.83165,Window water baby moving,7.6
Comedy,0.042765,Dan soder: not special,0.0
Drama,0.175627,Aurora,3.5
Animation,0.37722,Boat builders,7.1
,0.065362,Stella,0.0
Music,0.109913,Wabash avenue,7.0
,0.065469,Midnight man,7.0
Documentary,0.266668,Chevolution,5.0
"Comedy, Action, Adventure, Family",1.173254,Davy crockett and the river pirates,5.9
"Action, Science Fiction, Thriller",0.210885,Deep core,3.3
Documentary,0.20375,Do you believe in miracles? the story of the 1980 u.s. hockey team,9.5
Horror,1.98305,Forsaken,4.1
"Fantasy, Horror, TV Movie",1.032154,Gargoyles,5.9
"Mystery, Thriller",0.15623,Killjoy,10.0
Horror,0.116875,The thirsting,5.0
,0.112741,Our gang,6.7
Thriller,0.705263,Refuge,5.3
"Crime, Action",0.055398,Mexico's most wanted,6.0
"Comedy, Drama, Romance",1.415578,Sequoia,6.3
Adventure,0.079905,Sequoia,0.0
"Drama, Comedy",2.438503,The architect,4.8
Comedy,0.263423,The cuckoos,9.0
"Crime, Mystery",0.333905,The falcon takes over,6.0
Horror,0.001133,The forest,4.0
"Horror, Thriller",0.629428,The forest,2.5
"Drama, Romance",1.20019,The forest,5.0
Fantasy,0.484001,The mermaid,4.5
"Crime, Comedy",0.642796,Torchy blane in panama,6.0
"Comedy, Romance",0.390115,Traveling saleslady,6.8
"Mystery, Thriller",0.568144,Moss rose,6.0
Music,0.002995,"No, no, nanette",0.0
"Drama, Action, Adventure",0.059093,The veils of bagdad,0.0
"Drama, Comedy",1.611466,The very private life of mister sim,5.9
Drama,0.120442,Eyes of a thief,5.0
Drama,0.402697,On the other side,8.5
Drama,0.683367,Greetings from fukushima,5.8
Documentary,0.084996,A visit with truman capote,6.3
Comedy,1.342057,Dhamaal,6.1
"History, Documentary",0.426831,Larry kramer in love & anger,6.3
"Comedy, History, Drama",2.689328,Wondrous boccaccio,5.8
,0.18136,Here is my heart,7.5
,0.002562,She loves me not,0.0
"Comedy, Music",0.538301,Star spangled rhythm,6.3
Music,0.581963,Birth of the blues,5.0
,0.846166,Rhythm on the river,0.0
"Comedy, Music, Romance",0.245237,Waikiki wedding,0.0
Comedy,0.405181,Welcome stranger,0.0
"Romance, Comedy, Music",0.180517,Out of this world,5.0
"Comedy, Romance",0.180615,Here come the waves,4.0
Drama,0.039915,Little boy lost,5.0
"Comedy, Music",0.002496,Just for you,0.0
Drama,2.504774,Natural selection,5.7
"Romance, Comedy, Music",0.235525,Say one for me,0.0
"Drama, Thriller",0.1501,Dr. cook's garden,7.0
"Action, Comedy",1.468369,My new partner ii,6.1
Comedy,2.800132,Ripoux 3,5.1
"Family, Animation",0.755415,Winnie-the-pooh and a busy day,6.7
"Comedy, Animation",1.201802,The mouse comes to dinner,6.2
Drama,1.446837,Nahid,7.3
Documentary,0.170691,The vanishing prairie,8.0
Drama,0.121222,"Joshua tree, 1951: a portrait of james dean",5.3
,0.044624,White wilderness,1.0
Comedy,0.299291,Gabi on the roof in july,4.8
"Comedy, Crime, Drama",0.706101,The baltimore bullet,6.0
Mystery,0.378501,Iyer the great,0.0
"Comedy, Drama",0.656226,Maheshinte prathikaaram,7.7
Comedy,0.382806,Jeff foxworthy & larry the cable guy: we've been thinking,0.0
Drama,0.473172,Tirano banderas,0.0
,0.000844,A simple story,8.0
Drama,0.000578,Open doors,4.0
,0.330152,Tre colonne in cronaca,0.0
Drama,0.53219,L'oeuvre au noir,5.4
"Drama, History",0.428693,Il caso moro,6.0
"Drama, History",0.24592,Letters from marusia,4.8
,0.1082,The suspect,6.0
Drama,1.797627,Wind from the east,8.0
Drama,0.76046,Under the sign of scorpio,4.0
"Drama, War",0.056468,The seven cervi brothers,0.0
"Crime, Mystery, Thriller",0.991732,We still kill the old way,5.6
,1.534874,A man for burning,6.0
"Action, Comedy",0.157217,Himmatwala,3.4
"Action, Comedy",1.754362,Tees maar khan,3.7
"Comedy, Foreign",0.228228,Rascals,2.7
"Romance, Comedy, Drama, Fantasy",0.789268,God tussi great ho,3.0
"Action, Comedy",0.704637,Khiladi 786,4.5
"Drama, Horror, Thriller",2.143813,Demon,5.9
"Comedy, Drama, Romance",1.974336,Housefull,5.2
Comedy,0.201191,Maz jobrani: i'm not a terrorist but i've played one on tv,7.8
"Action, Crime, Drama",1.488908,Murder 2,5.6
Thriller,0.734917,Murder 3,3.9
"Crime, Drama",5.174641,The ardennes,7.2
Animation,1.042364,Batman unlimited: mechs vs. mutants,5.2
"Action, Comedy, Horror, Science Fiction",1.330868,Birdemic 2: the resurrection,3.2
Drama,2.443432,The search,7.1
,0.207794,Haunted changi,4.8
Comedy,0.112792,Akkare akkare akkare,7.3
"Adventure, Comedy, Fantasy",0.80792,Yodha,8.3
"Crime, Drama",0.3861,Once again,0.0
"Science Fiction, Thriller",0.908656,Black road,4.9
Comedy,0.31473,Bachelors,4.2
"Drama, Thriller",4.559646,Tunnel,7.2
,0.005525,Polikushka,0.0
Comedy,0.702693,Just call me nobody,5.0
Comedy,2.445975,Little sister,6.2
,0.071812,Mourning rock,6.0
Drama,11.684425,Certain women,6.3
Drama,1.876069,The happiest day in the life of olli mäki,6.9
Drama,4.860265,Aquarius,7.5
Horror,0.524786,Chasing the devil,3.4
Comedy,0.151532,The home teachers,5.0
"Comedy, Animation",0.284492,Mouse in manhattan,6.5
Comedy,0.371787,Comedy central roast of denis leary,7.0
Comedy,0.62502,Comedy central roast of jeff foxworthy,6.0
Comedy,0.832763,Comedy central roast of larry the cable guy,6.5
Comedy,2.1604,Comedy central roast of david hasselhoff,6.8
Comedy,0.744095,Comedy central roast of roseanne,6.2
"Comedy, TV Movie",0.843221,Comedy central roast of joan rivers,7.2
Documentary,0.301251,I'll sleep when i'm dead,6.4
"Drama, Thriller, Action",0.748532,Terra nova,6.6
,0.011427,Miesten välisiä keskusteluja,0.0
Drama,1.99177,Before the winter chill,6.2
"Drama, War, Romance",4.068005,Guernica,5.3
"Western, Action, Crime",0.129052,The legend of nigger charley,8.5
Drama,2.656999,Equity,5.8
"Thriller, Horror",0.417469,Cruel will,3.4
"Thriller, Crime, Drama",1.460679,Cash only,5.6
Documentary,1.847581,Ingrid bergman: in her own words,7.6
Drama,0.879124,Jack,7.8
Horror,2.429089,The amityville terror,4.4
Documentary,0.687778,Can we take a joke?,7.8
Thriller,1.164692,The jungle,3.4
"Comedy, Drama, Family, Fantasy, Romance, Science Fiction",1.061991,Mamaboy,1.0
Science Fiction,1.832135,Virtual revolution,5.5
"Action, Crime, Drama, Thriller",4.432702,Landmine goes click,5.7
"Horror, Mystery, Thriller",1.091795,Bigfoot: the lost coast tapes,4.2
Documentary,0.036525,Pablo escobar: king of cocaine,4.0
,0.036478,Jazzy@32 (a true story),0.0
Documentary,2.901372,David lynch: the art life,7.2
"Drama, Comedy",3.22727,Waffle street,6.1
Drama,0.98172,Who's driving doug,6.0
"Drama, Comedy",0.381319,Dhanak,7.9
,0.048289,Coming to terms,7.0
,0.724078,No letting go,8.3
"Drama, Romance",0.52757,The work and the glory,6.1
Drama,0.797014,The work and the glory ii: american zion,8.0
Drama,0.752508,The work and the glory iii: a house divided,7.5
,0.079856,"The book of mormon movie, volume 1: the journey",5.0
"Documentary, Adventure",0.020813,Caffeinated,0.0
Documentary,0.074004,Erebus: operation overdue,7.0
"Action, Documentary",0.871518,Citizen soldier,6.3
Drama,0.488354,The phone call,7.5
"Comedy, Drama, Romance",0.199472,The one,5.2
"Drama, Romance",1.547286,Last summer,7.0
Documentary,0.027302,Coaching colburn,0.0
,0.321393,L'assedio dell'alcazar,6.0
Animation,1.402798,Dc super hero girls: hero of the year,4.8
"Mystery, Horror, Thriller",0.288275,Invoked,3.2
"Drama, History, War",21.037699,Hacksaw ridge,7.8
Horror,0.996435,Archive 253,4.2
Horror,0.698984,Night of the wild,3.5
Comedy,0.41566,David cross: making america great again,7.0
Comedy,1.63577,Espace détente,4.1
Drama,0.01,Rat fever,0.0
Drama,3.069108,Other people,6.7
Comedy,0.010602,The first annual 'on cinema' oscar special,0.0
,0.39691,Travis,6.7
Drama,0.226631,Out of my hand,7.3
"Drama, Comedy",0.002001,The crazy family,6.4
"Horror, Fantasy, Science Fiction, Action, Comedy",0.005351,School in the crosshairs,4.0
"Drama, Action",0.165694,Kill,2.0
,0.084657,Ode,7.0
Documentary,0.085595,People of a feather,10.0
"Family, Fantasy, Horror",0.969886,Mostly ghostly 3: one night in doom house,4.4
Drama,0.732663,Getulio,6.6
Documentary,0.007207,The star of bethlehem,0.0
"Drama, Action, Thriller, Foreign",0.100765,Black test car,4.0
"Music, Documentary",0.52459,Tropicália,6.5
"Documentary, History, War",0.667225,City 40,6.1
"Action, Foreign",0.567631,"Detective bureau 2-3: go to hell, bastards!",7.3
Animation,0.801462,The king of pigs,6.2
Horror,0.460433,Siccîn,5.3
"Drama, History",0.459709,Fall of ming,5.3
Horror,0.133286,Siccin 3: cürmü ask,10.0
"Action, Crime, Thriller",7.733723,Rampage: capital punishment,5.4
"Thriller, Action, Crime",2.701186,Rampage: president down,5.1
"Drama, Romance",1.238971,It doesn't hurt me,5.9
"Drama, Foreign",1.375641,Me too,5.5
"Thriller, Crime",1.301798,Dirty hands,5.9
"Drama, History",0.981224,Breakthrough,6.8
Drama,0.723459,That summer of white roses,5.0
"Fantasy, Romance",1.225377,Animals with the tollkeeper,5.0
"Action, Thriller",0.391822,Legacy,6.0
"Drama, Family",0.530506,Shiloh 2: shiloh season,6.2
"Horror, Drama",0.208257,Final flesh,6.8
"Animation, Drama, Family",1.563748,John henry,7.1
"Animation, Comedy, Family",1.161778,Lorenzo,6.8
"Animation, Comedy",2.325702,How to hook up your home theater,7.8
Animation,0.781356,Tick tock tale,8.1
Comedy,0.729285,Our tropical island,6.2
Documentary,3.087962,For the love of spock,7.8
Documentary,0.107496,Los punks: we are all we have,5.0
"Drama, Crime, Thriller",2.197914,Toro,5.5
"Comedy, Romance",5.248189,"Kiki, love to love",6.4
Comedy,1.290828,Hail the judge,7.4
"Drama, Comedy",1.616992,Summer of 8,7.4
Documentary,0.001723,Bogart: the untold story,0.0
Documentary,0.096894,Salam neighbor,8.3
Drama,0.060637,Lovely man,5.0
Comedy,0.70529,Adventures in the sin bin,5.4
"Drama, Music",0.193619,My lonely me,0.0
"Comedy, Drama",3.80694,The most beautiful day,7.0
"Adventure, Animation, Family, Fantasy",2.802111,Over the garden wall,8.2
"Drama, Comedy, Foreign",0.517872,Doc martin and the legend of the cloutie,4.6
Comedy,0.562708,Going down in morocco,5.6
Western,2.337457,El paso,5.5
"Crime, Thriller",0.078247,"Joe smith, american",5.0
Thriller,0.094354,Nazi agent,6.0
"Romance, Comedy",3.173875,Off course,6.0
"Documentary, Music",0.256168,Take me to the river,5.7
"Comedy, Romance",0.791764,Tammy tell me true,6.0
"Adventure, Comedy, Crime",0.319215,The good humor man,7.0
"Drama, Mystery, Thriller",0.52689,The scarf,5.5
"Drama, Comedy",0.453372,Love me!,4.7
"Crime, Action",0.001346,Fighting delinquents,0.0
Drama,8.987123,Divines,8.1
"Action, War",13.417585,Uss indianapolis: men of courage,6.0
Drama,3.55628,Devil's bride,6.6
Drama,1.263203,The raffle,5.0
Drama,0.507143,Saint george,5.3
Horror,0.707666,The speak,3.0
Comedy,0.532013,Jules and dolores,6.9
"Comedy, Animation",0.304628,"Wings, legs and tails",4.9
Drama,0.002354,Marathon,0.0
"Crime, Drama, Romance",0.05154,By hook or by crook,5.0
"Drama, War",8.009568,Billy lynn's long halftime walk,5.9
"Drama, Music",0.886639,Born in heinola,8.5
"Thriller, Horror",11.901343,Blair witch,4.9
Thriller,1.864784,Transpecos,6.1
"Comedy, Drama",5.723985,The hollars,6.4
"Drama, Documentary",0.509817,Olmo & the seagull,7.2
"Mystery, Drama, Horror, Thriller",0.363993,The mysterious death of pérola,4.8
"Documentary, Foreign",0.676956,Anton corbijn inside out,5.2
"Documentary, Music",7.078301,The beatles: eight days a week - the touring years,7.6
"Action, Drama",6.966654,Kickboxer: vengeance,4.5
Documentary,0.026183,Naked,0.0
"History, Romance, Drama",9.555114,The promise,7.3
Mystery,0.271397,Voice without a shadow,4.0
"Drama, Romance",7.977391,Loving,6.5
"Drama, Science Fiction",0.002624,After the apocalypse,0.0
Comedy,0.014118,The second annual 'on cinema' oscar special,0.0
"Drama, Comedy",1.427353,Miss stevens,6.0
"Science Fiction, Comedy",1.090503,The erotic misadventures of the invisible man,5.8
"Drama, Family, Foreign",0.743271,Broken hill,4.7
Drama,8.403532,Christine,6.9
,0.151089,Wholly communion,7.0
Documentary,0.303772,The end of time,8.7
Documentary,1.297714,Silicon cowboys,6.3
"Horror, Thriller",6.636625,31,4.9
Comedy,0.561999,Comedy central roast of rob lowe,6.6
"Science Fiction, Thriller",7.134446,Arq,6.1
"Music, Comedy, Family",2.292561,Fan girl,5.3
Documentary,0.60305,Prescription thugs,6.6
Documentary,0.043363,What remains,8.0
"Horror, Thriller",3.491786,Tell me how i die,5.3
"Animation, Family",1.165088,The adventures of scamper the penguin,6.3
Animation,0.199235,Eveready harton in buried treasure,7.5
Horror,0.550504,The house of ghosts,6.5
Comedy,0.584595,Warkop dki reborn: jangkrik boss! part 1,7.0
Horror,0.612139,Swamp devil,3.6
"Mystery, Drama",0.76115,More things that happened,9.2
Comedy,0.58057,Stolen desire,6.0
,0.001247,Ten thousand talents,0.0
Drama,0.506447,Herostratus,5.9
"Crime, Comedy",0.145006,The impossible convicts,5.5
Horror,0.338722,The fall of the house of usher,7.2
Documentary,2.450026,Fire at sea,6.5
"Mystery, Crime, Drama",0.023534,Nightlife,0.0
"Drama, Comedy",0.061353,Life is a trumpet,5.0
"Drama, Comedy",0.954408,Burn burn burn,6.5
"Drama, History",2.002313,Finding altamira,5.7
War,0.087512,8,7.0
"Science Fiction, Adventure, Mystery",1.747031,20th century boys - chapter 2: the last hope,6.7
"Adventure, Mystery, Science Fiction",0.918276,20th century boys - chapter 3: our flag,6.8
"Action, Drama",0.009192,The candy tangerine man,5.0
Documentary,0.025294,Return of the atom,0.0
"Drama, Thriller",1.060486,The piano tuner,6.1
Comedy,0.356588,Love stories,4.5
,0.00177,Daisy-head mayzie,0.0
"Family, Animation",1.211643,Horton hears a who!,6.6
"Animation, Comedy",0.947284,Horton hatches the egg,7.0
,1.461567,Fiore,6.2
"Romance, Comedy",5.266422,One kiss,7.1
Comedy,1.106699,Assolo,5.0
"Drama, Thriller",2.30083,The confessions,5.5
Documentary,0.098526,The queen of ireland,5.0
Horror,0.115374,Cat girl,4.5
"TV Movie, Documentary",0.09555,Tell me,0.0
"Drama, Fantasy",0.367558,Desires,7.0
,0.444774,Monobloc,5.0
"Fantasy, Horror, Animation",0.627843,One night in a city,6.7
"Drama, Action, Thriller",0.076349,The herb of the rat,6.5
Documentary,0.027059,Spandex sapiens,0.0
Horror,3.443724,Most likely to die,4.2
"Drama, Comedy",0.503064,The automatic hate,6.4
"Animation, Crime, Documentary",5.793238,Tower,8.1
"Documentary, Drama",0.101773,Manshin: ten thousand spirits,0.0
"Drama, Romance",6.165491,From the land of the moon,6.7
"Documentary, Adventure",0.098902,Gumball 3000: the movie,6.0
Thriller,0.681617,White people,4.5
Comedy,1.154832,We need to talk,5.6
"Crime, Horror",1.182635,The sinful dwarf,5.8
"Adventure, Horror, Science Fiction",0.306937,Mad doctor of blood island,4.1
,0.057547,Оно,0.0
Animation,0.306153,Tee for two,6.9
"Comedy, Romance",1.619762,Bangkok traffic love story,7.4
"Family, Comedy, Romance",0.709985,My girl,7.2
"Comedy, Romance, Drama",0.312737,Freelance,6.9
"Crime, Drama, Thriller",21.815354,I.t.,5.3
"Horror, Mystery, Thriller",1.59297,Paranormal entity,5.1
"Crime, Horror, Thriller",6.001302,The neighbor,5.6
"Documentary, Science Fiction",2.172845,Behind the planet of the apes,7.0
Drama,1.730661,Paris 05:59: théo & hugo,7.5
"Thriller, Action, Crime, Drama",1.910093,Zero woman: red handcuffs,6.7
"Drama, TV Movie",0.513746,Born equal,6.3
"Drama, Thriller, Mystery",0.662664,Small island,2.0
"Drama, Music",3.908626,Nina,5.7
"Comedy, Drama, Family, Fantasy, TV Movie",4.232318,Twitches,5.6
Family,0.429065,Three days,5.9
Horror,1.539873,The curse of robert the doll,2.7
,0.607299,The karamazov brothers,7.3
Comedy,0.844263,Jeremy,5.8
"Drama, Fantasy, Mystery",4.172155,Planetarium,4.7
"Drama, Fantasy",24.483893,A monster calls,6.8
"Science Fiction, Drama",0.009603,Desolate,0.0
"Thriller, Drama, Science Fiction, Mystery",30.83786,Arrival,7.2
"Comedy, Drama",0.088382,Samurai rauni,0.0
"Horror, Science Fiction, Thriller",1.481442,Terminal invasion,4.2
"Drama, Horror, Comedy, Thriller, Science Fiction",2.376271,Alien apocalypse,3.6
"Comedy, Romance",1.051531,Rumbos,6.3
"Comedy, Documentary",0.26434,Traceroute,8.7
