genres,popularity,title,vote_average
"Action, Thriller",0.024792687999999997,The hunter's prayer,5.5
"Comedy, Science Fiction",0.000669762,Easy on the eyes,3.9
Science Fiction,0.003909004,Alive in joburg,7.0
"Drama, War",0.005099796,Toyland,6.4
"Comedy, Adventure",0.001073512,Lucky island,4.5
,0.00021215400000000002,Bodywork,6.0
Drama,0.000303954,Revenge,5.6
"Comedy, Western",0.0008019640000000001,The terror of tiny town,1.0
Comedy,0.012803804,He even has your eyes,6.3
"Action, Horror, Science Fiction",5.206e-06,Survivor,0.0
"Comedy, Drama",0.013096412,Beatriz at dinner,6.3
,0.00061829,Red hollywood,5.0
Horror,0.007407984,The black room,3.8
Documentary,0.00167119,Get me roger stone,7.3
"Horror, Mystery, Thriller",0.005006972,Afterdeath,4.1
,0.002523744,The bolshoi,6.4
Science Fiction,0.001828194,To the stars by hard ways,5.0
"Comedy, Music, Documentary",0.00047327000000000003,Rock n' roll nerd,6.1
Drama,0.002548154,Bangkok hilton,6.3
"Animation, Fantasy",0.000441294,The scarlet flower,5.4
"TV Movie, Drama",9.752199999999999e-05,Tail gunner joe,5.0
Documentary,0.00356993,Life cycles,8.8
"TV Movie, Romance",0.0019714339999999998,Kiss at pine lake,6.3
"War, Comedy",0.00010020600000000001,The deserters,9.0
"Drama, Action, Foreign",0.000226256,Perth: the geylang massacre,4.0
Comedy,0.008764106,Paris à tout prix,6.3
Drama,0.000367862,Day of the full moon,5.0
"Comedy, Family",0.02373957,Casper: a spirited beginning,5.0
"Horror, Thriller",0.0010922780000000001,13 curses,6.0
"Animation, Family, Foreign",0.000697832,Mia and the migoo,5.9
,0.003348634,T2 3-d: battle across time,7.0
,0.00076342,Совершенно серьезно,7.0
Drama,0.0023705759999999997,White bim black ear,6.9
"Comedy, Romance",0.00318098,A man with warranty,6.7
Comedy,0.002602934,8 first dates,7.3
Thriller,0.0012891699999999999,Stone,4.5
"Comedy, Action, Crime",0.005378656000000001,Paris express,4.6
"Action, Crime, Drama",0.002473998,Payback: straight up,6.8
Comedy,0.000341434,No need to grieve,5.9
"Action, Science Fiction",0.001768482,Hooked on the game 2. the next level,5.1
"War, Fantasy, Action, Drama",0.002437918,We are from the future 2,5.2
,0.000747824,World builder,7.0
"Comedy, Romance",0.0006368740000000001,Love and the city 2,5.9
"Thriller, Science Fiction, Action",0.00216426,The interceptor,4.4
"Action, Science Fiction",0.0038010039999999998,Hooked on the game,6.0
"Action, Comedy, Drama",0.0052174560000000005,God of gamblers,6.6
Documentary,0.001588502,Sea monsters: a prehistoric adventure,6.1
Science Fiction,0.0015652919999999998,Nightmare city 2035,4.5
"Comedy, Action",0.001648312,High security vacation,6.4
Action,0.0026977380000000003,Boone: the bounty hunter,6.3
"Action, Crime, Drama",0.002961502,Pitbull tough women,6.3
Action,0.001053558,Pigs,8.4
Action,0.001557812,Psy ii: ostatnia krew,8.0
"Drama, War",0.000586866,Demons of war,6.5
"Action, Animation, Adventure, Family, Comedy",0.07326303799999999,Despicable me 3,6.2
Drama,0.003222078,The last family,7.4
"War, Drama",0.00143607,Karbala,5.2
Drama,0.000880024,Lucifer,5.8
,0.000116072,Walpurgis,0.0
"Crime, Documentary",1.2138e-05,War don don,0.0
Drama,9.53e-06,Restart,0.0
"Music, Comedy, Action, Crime",7.9564e-05,"Oh, bomb!",10.0
"Drama, Comedy",0.00037486999999999997,The salamander,7.4
"Action, Comedy, Adventure, Thriller, Horror",0.0027236699999999997,Bachelor games,5.3
"Music, Documentary",0.001273176,We are x,6.5
"Adventure, Animation, Comedy, Family, Music",0.013104139999999998,Rock dog,5.8
"Thriller, Drama, Horror",0.001381052,Юленька,5.0
"Animation, Comedy, Family, Fantasy",0.001318734,Last year's snow was falling,6.4
"Comedy, Action",0.001053418,Nevalyashka,7.4
Action,0.001331826,D day,5.8
Animation,0.000254506,Investigation held by kolobki,6.3
"Adventure, Animation, Family",0.001608614,Karlson returns,6.9
Animation,0.00202209,Vacations in prostokvashino,5.4
Animation,0.001123446,Winter in prostokvashino,5.8
,2.858e-06,The godfather trilogy: 1972-1990,8.8
Comedy,0.001764098,Peculiarities of the national hunt in the winter,6.1
"Action, Comedy, Thriller, Crime",0.005981762,Guardian angels,6.0
"Family, Adventure, Animation, Fantasy",0.001335396,The adventures of buratino,4.4
Drama,0.001126908,Bayou,0.0
Drama,0.0070539240000000005,The levelling,5.9
Comedy,4.249e-05,Clown service,0.0
Horror,0.001379764,Ludo,6.0
"Drama, Family, Romance",0.0014463520000000001,Jasmine women,8.1
"Animation, Comedy",0.0015506,The saga of biorn,6.3
,0.0006615140000000001,The new tenants,6.6
Animation,0.000459426,The necktie,6.7
Drama,0.001139648,Tracktown,4.5
Comedy,0.000304852,Nobody knows sex,4.0
"Crime, Comedy, Action",0.000573066,"There's good weather in deribasovskaya, or it's raining again in brighton beach",5.0
Comedy,0.0025450620000000003,"Hello, i'm your aunt!",7.4
,0.000306362,My son,7.0
"Foreign, Drama, Fantasy",0.00330327,Picnic,6.2
,0.0011774679999999999,Simon's cat,7.0
Drama,0.002505666,Little forest: summer/autumn,8.3
"Animation, Comedy, Adventure, Action",0.000527896,Adventures of captain wrongel,7.6
"Drama, Romance",0.0014393020000000002,Loneliness in the net,4.0
"Drama, Thriller, Science Fiction",0.017746514,Ares,6.5
Horror,0.001274378,S&man,4.9
Comedy,0.008421854,Roommates wanted,6.3
Drama,2.566e-06,Lettre d'une inconnue,0.0
"Action, Animation, Adventure, Drama",0.00532503,Bleach: the diamonddust rebellion,6.5
Documentary,8.942999999999999e-05,Reconversão,5.0
,0.002037382,Wolf hall,8.2
Drama,0.001840434,King charles iii,6.8
"Comedy, Drama",0.002375996,The game of truth,5.2
"Family, Animation",0.0011083920000000001,Karlsson on the roof,3.3
"Drama, Action, Crime",0.0042092580000000004,The rifleman of the voroshilov regiment,6.9
"Comedy, Romance",0.0008967199999999999,From 180 & taller,3.2
,0.000476332,Antikiller 2: antiterror,4.0
"Comedy, Romance",0.0013065580000000002,The heat,3.2
"Action, Crime, Drama",0.0016169659999999998,Law of corruption,4.1
"TV Movie, Action, Drama, Western",0.013314494,The jack bull,6.5
"Crime, Drama",0.018909228,Too young to die?,5.2
Comedy,0.0005319540000000001,Sexy boys,4.5
"Action, Drama, Romance",0.001471316,The charge,5.0
"Adventure, Action",0.001299236,Comrades in arms,3.5
"Romance, Drama",0.001277878,The nude,6.0
Documentary,0.006142926,Space station 3d,6.1
Drama,0.002626842,The dovekeepers,4.3
Documentary,0.002836146,Mommy dead and dearest,7.2
"Drama, Thriller",0.001237104,Alcoholist,0.0
"War, Drama",0.003823184,Andersonville,6.3
Documentary,0.0005782059999999999,Tickling giants,8.2
"Comedy, Romance",0.000227332,More than a secretary,6.5
"Horror, Thriller",0.005616772,Dead awake,5.3
"Mystery, Action",0.0018565419999999999,Antikiller d.k,4.6
"Drama, War",0.000226862,Live and remember,4.3
Comedy,0.00040871200000000004,Peculiarities of the national ice fishing,5.7
"History, Music, Drama, Romance",0.0038516979999999998,Notre dame de paris,8.0
Action,0.000231464,Polar opposites,3.0
"Action, Drama, History",0.007624268,Assassin's creed: lineage,6.6
Documentary,0.00016411800000000002,The secret life of chaos,6.5
"Action, Thriller",0.003644492,The spy,4.6
"Adventure, Comedy",0.00225127,Ticket to vegas,3.9
"Action, Science Fiction",0.006889358,Portal: no escape,7.0
"Family, Fantasy",0.0013940060000000002,Cancel christmas,5.3
Comedy,0.002411798,The double,4.6
Documentary,0.0005762380000000001,The private life of plants,8.1
"Action, Adventure",0.002229764,Pirates: blood brothers,6.1
"Action, Crime",0.0038290959999999997,Bummer 2,5.9
"Drama, Comedy, Crime",0.000405406,Genius,5.7
Comedy,0.000810654,"Hello, we are your cover!",6.0
"Action, Romance, Thriller, Science Fiction",0.000829586,Mechenosets,5.6
"Action, Thriller",0.000387944,Countdown,5.3
Comedy,0.0037339639999999998,Peculiarities of the national politics,4.1
Thriller,0.00119791,Body to body,7.0
"Comedy, Drama",0.000164788,Patrioticheskaya komediya,4.0
Comedy,0.010404206000000001,Dead weight,6.3
"Family, Science Fiction, Adventure",0.0007475720000000001,The adventures of the electronic,4.6
"Comedy, Crime",0.000985332,Don't even think,4.8
"Drama, Western",0.000371516,Red bells part i: mexico on fire,1.0
"Drama, Action",8.9698e-05,Men's games,7.0
"Action, Adventure, Science Fiction, Comedy",0.010817236,Drive,6.6
"Drama, Crime",0.00201592,Bella mafia,6.0
"Drama, Comedy",0.000804736,А поутру они проснулись,4.5
,0.001605732,Львиная доля,4.0
"Thriller, Action, Science Fiction",0.0018694459999999999,Paragraph 78: film one,6.3
"Action, Drama",0.000228266,Каменная башка,4.0
"Adventure, Animation, Family, Fantasy",0.00227911,Vovka in the kingdom of far far away,4.9
"Comedy, Animation",0.000510718,"Film, film, film",6.1
,2.3739999999999996e-06,Olympia 52,0.0
"Family, Fantasy",0.004804322,"Mary poppins, goodbye",5.1
Drama,0.001921694,In the blood,6.0
"Comedy, Drama",0.00425441,The midwife,6.2
"Action, Comedy",0.00647145,Odd job,6.2
Drama,0.017688346,A family man,6.7
"Drama, Romance",0.017932258,Paris can wait,6.4
"Crime, Drama, History, TV Movie",0.027907066,The wizard of lies,6.6
"Family, Drama",2.8500000000000002e-06,The diaries of a school principal,0.0
"Action, Thriller, Crime, Drama",0.000467504,Newsmakers,5.6
Documentary,0.008636046,National geographic: journey to the edge of the universe,7.2
"Drama, History",0.001946548,Caravaggio,7.0
"Drama, Science Fiction",0.000394316,Phenomenon ii,5.7
"Adventure, Animation, Family",0.001392558,Adventures of mowgli: the kidnapping,7.3
Animation,0.000200808,The other side,5.5
"Crime, Drama, Action",0.0014063440000000001,Racketeer,5.0
"Drama, Romance",0.003710152,Sappho,4.2
Comedy,0.00175651,Hitler's kaput!,3.6
Action,0.000797946,The invincible,4.7
"Drama, Thriller",0.002319484,Michou d'auber,6.1
"Comedy, Science Fiction, Drama, Fantasy",0.0014923299999999998,"Chelovek, kotoryy znal vsyo",6.0
"TV Movie, Drama, History",0.012102454,Longitude,7.3
"Science Fiction, Thriller, TV Movie",0.003984578,The black hole,3.4
"Comedy, Romance, Drama",0.00063761,Kiss through the wall,4.0
"Drama, History, War",0.0021225939999999998,The priest,5.7
Documentary,0.003320018,Avatar: creating the world of pandora,5.8
Comedy,0.0016131519999999999,Good intentions,5.0
Romance,8.253399999999999e-05,Путь к себе,7.0
,0.00041886800000000003,Glukhar v kino,5.9
"Horror, Thriller",0.001692148,Evil angel,4.7
"TV Movie, Horror, Science Fiction",0.008929562,Star runners,5.2
Comedy,0.00091994,Out of order,6.0
"Comedy, Romance",0.00271656,Office romance. our time,4.1
"Action, Crime",0.00187961,Bablo,6.8
"Drama, Action, War",0.001506898,A quiet outpost,4.4
"Comedy, Romance",0.0010464880000000001,All inclusive ili vsyo vklyucheno,5.0
"Music, Science Fiction",0.000148236,Kunskapens pris - balladen om den vilsne vandraren,7.0
"Science Fiction, Animation",0.00359693,A detective story,7.2
"Science Fiction, Animation",0.003042548,Beyond,7.5
"Science Fiction, Animation",0.005549476,World record,7.1
"Science Fiction, Action, Animation",0.005358638,Final flight of the osiris,7.0
"Action, Drama",0.00445043,August. eighth,6.0
"Comedy, Fantasy, Family",0.0014251700000000001,That still karloson!,3.5
"Science Fiction, Animation",0.0065076280000000005,Kid's story,7.2
"Science Fiction, Animation",0.00370353,Program,6.9
"Adventure, Action, Thriller, Science Fiction",0.0029435,Robotropolis,3.3
"Action, Adventure, Comedy",0.0016339619999999999,Solovey-razboynik,5.8
"Drama, Romance, Comedy",0.001968166,The billionaire,7.1
"Comedy, Adventure, Romance",0.0018417079999999998,The jungle,5.5
"Action, Science Fiction, Thriller, War",0.006072432,Ghost recon: alpha,7.5
"Drama, History",0.004982412,The storm gate,6.8
,0.0011194459999999999,Diversant,4.4
TV Movie,0.000148292,The idiot,7.0
"Drama, Science Fiction, Romance",0.000182692,The infinite worlds of h.g. wells,7.0
"Animation, Comedy, Family",0.00021467600000000002,Botsman i popugay,7.0
"Science Fiction, Thriller, Action, Horror",0.005503981999999999,The day of the triffids,5.6
"Horror, Thriller",4.4e-07,"Lisa, lisa",5.1
"Crime, Drama",0.00161103,Willie dynamite,6.3
"Comedy, Horror",0.003601684,Cat in the brain,5.5
Comedy,5.076e-06,My breakfast with blassie,5.3
Documentary,0.000647752,Ed wood: look back in angora,8.5
"Animation, Fantasy",0.003050372,Donald in mathmagic land,6.8
"Animation, Drama, Fantasy",0.001331148,One thousand and one nights,8.1
Horror,0.00020721000000000002,I eat your skin,3.0
"Animation, Comedy, Music",2.9364000000000002e-05,The tune,6.2
"Horror, Animation, Comedy",0.00654408,Hair high,7.4
"Comedy, Animation",0.000375778,Hitler's folly,3.4
"Comedy, Action, Animation",0.00219016,Revengeance,8.0
"Western, Horror",3.172e-06,Grim prairie tales,6.8
"Thriller, Horror, Drama, Mystery",0.0011750579999999999,"The barbaric beast of boggy creek, part ii",2.3
"Crime, Drama",0.002046074,Deadly weapons,3.6
Documentary,6.16e-07,William s. burroughs: commissioner of sewers,7.0
"Comedy, Romance",0.000757,Irene,6.5
Documentary,4.440000000000001e-06,In search of ancient astronauts,10.0
"Horror, Action",0.000112708,The killing of satan,5.0
"Music, Documentary",0.00048132000000000003,The velvet underground and nico,7.5
Documentary,4.4e-08,Henry miller asleep & awake,0.0
"Thriller, TV Movie, Drama, Action",0.00024756400000000003,Sst: death flight,3.5
,7.055000000000001e-05,Mighty jack,2.0
,1.618e-06,Time of the apes,4.3
"Horror, Science Fiction",0.0007818040000000001,The slime people,2.5
Science Fiction,4.002e-06,Robot holocaust,2.1
Thriller,0.0008002700000000001,Rocket attack u.s.a.,1.6
"Action, Animation, Drama, Horror, Science Fiction",0.006911666,Blame!,6.7
"Romance, Action, Adventure, Crime",0.000450016,Jungle goddess,2.5
Science Fiction,0.002054808,Lost continent,2.0
"Action, Thriller",0.00014424799999999998,The hellcats,1.0
"Horror, Science Fiction",0.00041896800000000003,King dinosaur,1.4
"Horror, Science Fiction",0.0017560420000000002,Extraterrestrial visitors,2.2
,0.000152396,Daddy-o,2.0
Science Fiction,0.001740548,The amazing colossal man,4.1
Adventure,0.0011758740000000001,The saga of the viking women and their voyage to the waters of the great sea serpent,2.0
"Fantasy, Action",0.0016156360000000002,Hercules unchained,5.2
Adventure,0.001271852,Hercules and the captive women,3.9
"Science Fiction, Adventure, Family",8.577799999999999e-05,Manhunt in space,1.0
"Action, Adventure, Science Fiction",0.00023413200000000001,Crash of moons,3.0
"Horror, Science Fiction, TV Movie",0.00103605,The eye creatures,2.1
Drama,0.001277822,The rebel set,2.0
Science Fiction,0.000269702,The human duplicators,2.0
"Fantasy, Adventure",0.0021544539999999997,Labors of hercules,5.0
"Drama, Romance, Crime",9.9496e-05,The girl in lovers lane,1.0
"Horror, Thriller",0.0002817,Teen-age strangler,5.0
"Adventure, Crime, Comedy, Science Fiction",0.000910366,The wild world of batwoman,1.8
"Romance, Action, Adventure, Crime, Drama",0.000661494,Radar secret service,2.0
Science Fiction,0.000838968,12 to the moon,2.6
Drama,0.001137794,Girls town,3.3
Horror,7.295e-05,The dead talk back,1.0
"Action, Adventure, Romance",0.000144394,Colossus and the headhunters,1.5
"Drama, Horror, Adventure",0.001463054,Bloodlust!,4.0
"Crime, Drama",6.16e-07,Code name: diamond head,1.5
Drama,0.000214116,The skydivers,1.0
"Crime, Drama, Thriller",0.000875842,The sinister urge,2.5
Drama,0.000428946,San francisco international,1.0
Thriller,0.00041208,Kitten with a whip,6.2
Drama,0.000145194,Racket girls,1.0
"Crime, Drama",0.000340452,High school big shot,2.5
"Thriller, Action, Adventure",0.000526158,Night train to mundo fine,1.4
"Drama, Romance, Science Fiction",0.0006838020000000001,Danger!! death ray,1.7
"Action, Foreign",0.001602322,Santo vs. the vampire women,3.2
"Horror, Science Fiction",0.001643418,Night of the blood beast,2.4
"Drama, Horror",0.000684616,The brute man,4.4
Horror,0.001818266,The thing that couldn't die,7.5
Science Fiction,0.000233362,Terror from the year 5000,5.3
"Romance, Fantasy, Horror",0.002493748,The she-creature,4.1
"Drama, Fantasy, Horror, Science Fiction",0.0015136799999999999,I was a teenage werewolf,5.2
"Family, Fantasy, Comedy, Romance",0.00446026,Father frost,6.1
"Science Fiction, TV Movie, Action, Thriller",7.7926e-05,Riding with death,2.4
"Action, Adventure",0.000880858,Agent for h.a.r.m.,1.2
"Action, Science Fiction",0.00067757,Prince of space,1.9
"Horror, Music",0.0008604540000000001,The horror of party beach,5.7
,0.001084688,Invasion of the neptune men,1.7
"Horror, Science Fiction",0.0014416560000000001,The projected man,3.0
Horror,0.0009504320000000001,Werewolf,2.3
Horror,0.00011870600000000001,The touch of satan,1.7
"Action, Science Fiction, Horror",0.005592098,Gorgo,5.0
"Horror, Adventure, Fantasy",0.000792114,The final sacrifice,2.8
"Action, Horror, Thriller",0.001389764,Devilfish,3.6
"Adventure, Fantasy, Action",0.0008858059999999999,Quest of the delta knights,1.4
Action,0.010684761999999999,Kill 'em all,5.4
"Fantasy, Horror, Science Fiction",0.0014146920000000002,Soultaker,2.3
"Horror, Fantasy",0.001816234,Merlin's shop of mystical wonders,2.1
"Horror, Science Fiction",0.000858006,Track of the moon beast,2.1
"Fantasy, Drama",0.00010493199999999999,"Hamlet, prince of denmark",3.0
Horror,0.014247897999999998,It's hot in paradise,2.6
"Horror, Science Fiction",0.00144263,Brides of blood,4.0
Science Fiction,0.024257774000000003,Kill switch,5.1
"Thriller, Romance, Science Fiction",0.1576144,The bad batch,5.3
Drama,0.005048082,The stopover,6.0
"TV Movie, Crime, Mystery, Thriller",0.0029823339999999997,Maigrets night at the crossroads,7.0
"Drama, Science Fiction, War",0.29232357200000003,War for the planet of the apes,6.7
Thriller,0.001966794,My stepdaughter,5.0
Thriller,0.0007935360000000001,911 nightmare,2.5
"Horror, Thriller",0.003487378,Vampyres,4.6
"Action, Foreign",0.000392782,Heroes shed no tears,6.8
"Drama, Comedy",0.0037777120000000003,Chronically metropolitan,5.8
Drama,0.002006048,Sophie and the rising sun,6.3
Drama,0.003069872,Silent youth,3.8
"Drama, Thriller",0.040429158,Kidnap,6.0
"Documentary, History",0.001107742,Titanic: the final word with james cameron,6.6
"Animation, Adventure",0.004925572,The rain children,7.6
"Drama, Family",0.003847232,Ustad hotel,7.2
"Action, Animation, Horror",0.006602126,Underworld: endless war,5.6
"Action, Foreign",0.00012611800000000001,The sword stained with royal blood,6.5
"Comedy, Romance",0.00093592,This is not what i expected,6.5
"Horror, Thriller",0.0016581760000000001,Appetites,3.5
,0.0020854520000000002,Alluda majaka,7.5
Crime,0.001477166,Mordkommission berlin 1,6.5
"War, Drama, History",0.003997888,Siberiade,6.3
Drama,5.0414e-05,Rosa chumbe,0.0
"Action, Drama, War",0.004848112000000001,Never so few,6.1
Documentary,0.0003181,Compared to what: the improbable journey of barney frank,0.0
Documentary,0.000181236,The thoughts that once we had,6.0
"Action, Comedy, Crime",0.0058552840000000005,Cop or hood,6.4
"Drama, Comedy",8.243399999999999e-05,How not to work & claim benefits... (and other useful information for wasters),0.0
Drama,0.004039002,Apprentice,8.1
"Comedy, Music, Romance, Science Fiction",0.004136015999999999,How to talk to girls at parties,0.0
Comedy,0.007020014,The meyerowitz stories,5.4
"Comedy, Drama, War",0.020565464,War machine,5.8
Comedy,0.000104866,Anjelah johnson: the homecoming show,4.0
"Drama, Thriller, Crime",0.00265533,The goodbye kiss,6.6
Drama,0.002047956,The paradise suite,7.6
,7.06e-06,Bienvenido paisano,0.0
"Comedy, Horror, Thriller",0.001486238,Aaaaaaaah!,5.5
Comedy,0.009241616000000001,2 alone in paris,5.1
Comedy,0.009487684,La tour montparnasse infernale,6.6
Comedy,0.000204122,Mohamed dubois,4.8
Comedy,0.003117884,Halal police d'etat,4.5
"Thriller, Horror, Science Fiction",0.00389629,Hangar 10,4.4
"Thriller, Drama, Horror",0.001083302,Iii,5.7
Documentary,0.000418636,Amateurs in space,0.0
Comedy,0.00291106,Beur sur la ville,4.4
"Drama, Foreign",0.000422206,Tender son: the frankenstein project,5.0
"Documentary, Comedy",0.002106944,Becoming bond,7.1
Documentary,0.000482462,Pretty as a picture: the art of david lynch,7.4
Comedy,0.00417907,The prisoner of second avenue,6.0
"Drama, Mystery, Thriller",5.8e-08,The clown murders,0.0
Comedy,0.001484188,Vir das: abroad understanding,7.0
Comedy,0.001556136,"Norm macdonald: hitler's dog, gossip & trickery",7.3
Documentary,0.0009394360000000001,Lenny cooke,7.0
Comedy,0.00175218,Express 'moscow-russia',3.3
Documentary,0.00073383,Best worst thing that ever could have happened...,6.0
"Action, Western",0.011320428,Red sun,6.9
"Crime, Drama, Thriller",0.0008702,El crack,6.1
"Animation, Family",0.000187084,The hunchback of notre-dame,2.0
Drama,0.013670874,Wakefield,6.3
,4.0808e-05,Lana del rey: the greatest story never told,0.0
"Drama, Romance",0.000551424,Women,5.0
,0.00012518999999999999,In view,0.0
"Comedy, Romance",0.0024716779999999997,The wedding plan,6.0
"TV Movie, Comedy, Romance",0.011506888,Red nose day actually,7.7
"Music, Documentary",0.006501135999999999,Whitney: can i be me,6.1
"Adventure, Science Fiction, Action",0.030525412,Valerian and the city of a thousand planets,6.7
"Action, Animation",0.000660956,The mad scientist,7.3
,0.000222294,The underground world,6.5
"Animation, Action, Science Fiction",0.000802108,Lensman,6.8
"Music, Documentary",0.000146836,Classic albums: the who - who's next,7.5
"History, Documentary",0.00015022199999999999,The silver screen: color me lavender,0.0
Comedy,5.7141999999999996e-05,El super,7.0
"Animation, Science Fiction",0.0007964480000000001,Legend of the galactic heroes: overture to a new war,7.2
"Action, Drama",0.0014233499999999999,Hammer,6.0
Action,0.005373576,A2 racer,4.3
"Music, Documentary",0.0012353099999999999,Long strange trip,10.0
Documentary,0.000712766,Shadow world,8.3
"TV Movie, Documentary",0.001053124,Warning: this drug may kill you,7.0
Comedy,0.000985684,Maksim perepelitsa,6.7
Documentary,0.001549276,The mars generation,7.5
"Adventure, Fantasy, Science Fiction",0.002125418,The northlander,5.3
"Action, Horror, Thriller",0.00257201,Requiem,5.0
"Adventure, Comedy",0.000706806,Magyar vándor,5.6
"Romance, Adventure, Drama, History",0.001088428,Kincsem,5.3
"Romance, Drama, History",0.00025680399999999996,The man of gold,7.8
,2.4625999999999998e-05,We never die!,5.0
,9.948e-06,Slap-jack,7.8
"Drama, War, Comedy",0.000398656,The toth family,5.9
Drama,0.000312702,Abigél,6.5
"Animation, Family",0.00367674,Cat city,8.0
"Thriller, Comedy, Mystery",0.001093844,The guy from our cemetery,5.4
"Comedy, Animation, Fantasy, Family",0.001479346,Wow! a talking fish!,8.7
"Adventure, Science Fiction, Action",0.0011984600000000002,"Abraxas, guardian of the universe",4.0
Animation,2.6051999999999997e-05,Travels of an ant,9.0
Mystery,0.0008696800000000001,The black raven,5.3
"Action, Adventure, History, War",0.003183764,Sharpe's rifles,5.6
Documentary,0.00028503000000000003,Picture of light,6.4
"Mystery, Romance, Drama, Comedy, Fantasy",0.002266308,Chaos,7.7
"Thriller, Drama, Crime",0.00278955,Lucky bastard,3.8
Animation,0.000212722,What on earth!,6.5
"Romance, Thriller, Comedy",0.001183276,Life risking romance,7.7
Comedy,0.001569666,Afro tanaka,3.2
Drama,0.0012109339999999999,Liar game: reborn,5.8
,0.000928418,Three sisters,2.0
"Drama, Romance",6.16e-07,Wedding in galilee,5.5
"Music, Documentary",0.00083076,Jimi hendrix: electric church,7.2
,0.000238786,Mali blues,0.0
Documentary,0.000171764,Nice places to die,0.0
"Drama, Crime, Action",0.004965542,Black rose,2.0
,0.0033985,Living,7.1
"Drama, Romance",0.0036326559999999997,Loev,5.4
Drama,0.013420358,The pass,7.2
"Drama, TV Movie, Western",0.0017905439999999998,Texas rising,5.6
Music,4.5690000000000005e-05,Home of the brave,7.5
Documentary,0.00012436,Radiant city,7.0
Comedy,0.003062618,Hasan minhaj: homecoming king,8.1
"Animation, Music, Comedy, Drama",0.003173508,Metalocalypse: the doomstar requiem,7.7
"Drama, Music, Romance",0.00436057,Perhaps love,7.0
Documentary,0.0006533099999999999,Jeremiah tower: the last magnificent,0.0
Comedy,0.002680166,Happy burnout,5.3
"Drama, Romance",0.003871686,Fedora,6.1
Horror,1.7806e-05,Bloody psycho,0.0
Comedy,0.008501846,The night before the exams,6.3
"Drama, Romance",0.004527706,Intimate parts,4.5
Comedy,0.000753828,Till night do us part,7.5
Drama,0.018406706,The yellow eyes of crocodiles,6.1
Drama,0.000784334,The black hen,5.0
Documentary,0.000974082,Among the believers,7.0
Documentary,0.002539596,Behemoth,8.5
,0.00011360000000000001,Sex and broadcasting,8.0
"Romance, Drama, Music",0.00200957,The dust storm,6.0
"Drama, Romance",0.00030036,The last day of summer,6.3
Comedy,0.001656798,Sarah silverman: a speck of dust,7.7
Comedy,0.002982666,Umbrella coup,6.5
Drama,0.00072275,The model solution,0.0
"Animation, Documentary",0.000135248,Yarn,0.0
"Drama, Romance",0.004747998,Taekwondo,7.8
"Comedy, Drama, Romance",0.004696704,The boss's daughter,5.4
,0.0009373280000000001,Three heroes and the king of the sea,5.5
"Horror, Action, Fantasy, Thriller",0.018668894000000002,Vamps,5.0
Documentary,0.00012079199999999999,Gatekeeper,0.0
"Documentary, TV Movie",0.000295168,Allen iverson: the answer,9.0
"Animation, Family",0.005514946,The magic roundabout,5.6
Comedy,0.0011470599999999999,Negociador,6.6
"Drama, Horror, Thriller",0.001914136,Breakdown lane,4.0
"Comedy, Music",0.013354918,Rock'n roll,5.4
Thriller,0.040117266,Black butterfly,6.5
Drama,0.00010499999999999999,Поэма о крыльях,0.0
Horror,0.001918962,Girls nite out,4.7
Crime,3.3679999999999998e-06,Held for ransom,0.0
"Foreign, Thriller",0.000472932,Mudhalvan,6.3
"Horror, Thriller",0.004591916000000001,Home sweet home,4.9
"Drama, Romance",0.001358282,Nirvana,4.7
"Drama, Horror, Thriller, Crime",0.001743034,Cannibal,6.4
"Action, Thriller, Science Fiction",0.000870044,Interceptors,4.2
"Science Fiction, Thriller",0.02296626,Nemesis,5.3
Comedy,0.006986620000000001,Superfantozzi,6.3
"Documentary, Foreign",0.000321452,Skinhead attitude,8.0
Comedy,0.009585082,Boudu,4.6
"Science Fiction, Action",0.000560474,Recon 2020:  the caprini massacre,1.0
"Animation, Comedy, Adventure",0.001462668,Doctor aybolit,3.0
"Drama, Science Fiction",0.00023438999999999998,977,3.0
"Crime, Drama",0.000598712,Hard-hearted,4.0
"Drama, Romance",0.001095794,Intergirl,5.7
"Horror, Science Fiction, Thriller",0.0006268479999999999,Frost,4.6
"Fantasy, Adventure",0.0034700060000000003,The sannikov land,6.9
"Drama, Science Fiction",0.000664736,Extraterrestrial,6.7
Drama,0.001620328,The goddess,4.1
"Action, Thriller, Science Fiction, Foreign",0.0015195080000000001,Gamer,3.2
"Crime, Horror, Thriller",0.00162201,Junk,3.5
"Drama, Science Fiction, Thriller",0.001012256,Star command,4.3
Comedy,0.00030565,Hello smile!,6.7
Comedy,0.00032697,Life for two,6.5
"Comedy, Drama",0.000989478,How to keep the red lamp burning,6.0
Horror,0.000445942,Deadly species,3.2
"Horror, Documentary",8.8612e-05,The worst of faces of death,0.0
Comedy,0.00157139,Peek-a-boo,4.5
Comedy,0.00254747,The twelve chairs,6.5
Comedy,0.008465804,The second tragic fantozzi,7.5
"Comedy, Drama, Horror",0.000685432,Virgin report,4.0
"Action, Science Fiction",0.000769092,Interceptor force 2,0.0
"Horror, Science Fiction, Thriller, TV Movie",0.0010516000000000002,They are among us,4.5
,0.0009316600000000001,L'educazione sentimentale di eugenie,8.0
"Mystery, Action, Adventure",0.00025476599999999997,The da vinci treasure,2.8
"Science Fiction, Horror",0.006989936,Spermula,5.5
